target_id,target_label,target_type,short_code,relation,confidence,path
end:code.highcharts.com/mapdata/countries/us/us-all-all-highres.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,v.gd/MAVmapnames618x,reachable,topology-candidate,short:v.gd/MAVmapnames618x -> proxy:jqp -> end:code.highcharts.com/mapdata/countries/us/us-all-all-highres.geo.json
end:code.highcharts.com/mapdata/countries/us/us-all-all-highres.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,vanderbi.lt/jqinv11method,reachable,topology-candidate,short:vanderbi.lt/jqinv11method -> proxy:jqp -> end:code.highcharts.com/mapdata/countries/us/us-all-all-highres.geo.json
end:code.highcharts.com/mapdata/countries/us/us-all-all-highres.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,vanderbi.lt/jqinv11raw,reachable,topology-candidate,short:vanderbi.lt/jqinv11raw -> proxy:jqp -> end:code.highcharts.com/mapdata/countries/us/us-all-all-highres.geo.json
end:code.highcharts.com/mapdata/countries/us/us-all-all-highres.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,vanderbi.lt/jqinv11roundn,reachable,topology-candidate,short:vanderbi.lt/jqinv11roundn -> proxy:jqp -> end:code.highcharts.com/mapdata/countries/us/us-all-all-highres.geo.json
end:code.highcharts.com/mapdata/countries/us/us-all-all-highres.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,vanderbi.lt/jqinv11rounds,reachable,topology-candidate,short:vanderbi.lt/jqinv11rounds -> proxy:jqp -> end:code.highcharts.com/mapdata/countries/us/us-all-all-highres.geo.json
end:code.highcharts.com/mapdata/countries/us/us-all-all-highres.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,vanderbi.lt/jqinv11tool,reachable,topology-candidate,short:vanderbi.lt/jqinv11tool -> proxy:jqp -> end:code.highcharts.com/mapdata/countries/us/us-all-all-highres.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,vanderbi.lt/mamap260618,direct,observed,short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/28h7f7rq,nested,observed-chain,short:tinyurl.com/28h7f7rq -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,da.gd/AIkxw,reachable,topology-candidate,short:da.gd/AIkxw -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,da.gd/lciIM,reachable,topology-candidate,short:da.gd/lciIM -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,da.gd/X3kAcr,reachable,topology-candidate,short:da.gd/X3kAcr -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,da.gd/ZlqPz,reachable,topology-candidate,short:da.gd/ZlqPz -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,is.gd/MAImapnames618x,reachable,topology-candidate,short:is.gd/MAImapnames618x -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/22m5688o,reachable,topology-candidate,short:tinyurl.com/22m5688o -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/22vjdvud,reachable,topology-candidate,short:tinyurl.com/22vjdvud -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/23etx9pr,reachable,topology-candidate,short:tinyurl.com/23etx9pr -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/23hyf8gf,reachable,topology-candidate,short:tinyurl.com/23hyf8gf -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/23ozec4x,reachable,topology-candidate,short:tinyurl.com/23ozec4x -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/243p7cvp,reachable,topology-candidate,short:tinyurl.com/243p7cvp -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/2458oc7f,reachable,topology-candidate,short:tinyurl.com/2458oc7f -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/27t3wvhk,reachable,topology-candidate,short:tinyurl.com/27t3wvhk -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/295gmku5,reachable,topology-candidate,short:tinyurl.com/295gmku5 -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/29ou53s8,reachable,topology-candidate,short:tinyurl.com/29ou53s8 -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/29qvy5md,reachable,topology-candidate,short:tinyurl.com/29qvy5md -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/2a92y4sl,reachable,topology-candidate,short:tinyurl.com/2a92y4sl -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/2aapkz5j,reachable,topology-candidate,short:tinyurl.com/2aapkz5j -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/2bn572m5,reachable,topology-candidate,short:tinyurl.com/2bn572m5 -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/2bt58wnv,reachable,topology-candidate,short:tinyurl.com/2bt58wnv -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/2cqhrrwu,reachable,topology-candidate,short:tinyurl.com/2cqhrrwu -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,tinyurl.com/2cs8e89s,reachable,topology-candidate,short:tinyurl.com/2cs8e89s -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,v.gd/MAVmapnames618x,reachable,topology-candidate,short:v.gd/MAVmapnames618x -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,vanderbi.lt/jqinv11method,reachable,topology-candidate,short:vanderbi.lt/jqinv11method -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,vanderbi.lt/jqinv11raw,reachable,topology-candidate,short:vanderbi.lt/jqinv11raw -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,vanderbi.lt/jqinv11roundn,reachable,topology-candidate,short:vanderbi.lt/jqinv11roundn -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,vanderbi.lt/jqinv11rounds,reachable,topology-candidate,short:vanderbi.lt/jqinv11rounds -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json,code.highcharts.com/mapdata/countries/u…,endpoint,vanderbi.lt/jqinv11tool,reachable,topology-candidate,short:vanderbi.lt/jqinv11tool -> proxy:jqp -> short:vanderbi.lt/mamap260618 -> end:code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json
end:dataafrica,api.dataafrica.io,endpoint,vanderbi.lt/rwandamodvals,direct,observed,short:vanderbi.lt/rwandamodvals -> end:dataafrica
end:datausa.io/tesseract-proxy/cubes/pums_5/aggregate.jsonrecords,datausa.io/tesseract-proxy/cubes/pums_5…,endpoint,tinyurl.com/2bbesb4s,direct,observed,short:tinyurl.com/2bbesb4s -> end:datausa.io/tesseract-proxy/cubes/pums_5/aggregate.jsonrecords
end:example.org,example.org,endpoint,da.gd/4qPkK,reachable,topology-candidate,short:da.gd/4qPkK -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,da.gd/AIkxw,reachable,topology-candidate,short:da.gd/AIkxw -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,da.gd/lciIM,reachable,topology-candidate,short:da.gd/lciIM -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,da.gd/X3kAcr,reachable,topology-candidate,short:da.gd/X3kAcr -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,da.gd/ZlqPz,reachable,topology-candidate,short:da.gd/ZlqPz -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,is.gd/MAImapnames618x,reachable,topology-candidate,short:is.gd/MAImapnames618x -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,is.gd/MAIMarkdownRaw618x,reachable,topology-candidate,short:is.gd/MAIMarkdownRaw618x -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/22m5688o,reachable,topology-candidate,short:tinyurl.com/22m5688o -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/22vjdvud,reachable,topology-candidate,short:tinyurl.com/22vjdvud -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/23etx9pr,reachable,topology-candidate,short:tinyurl.com/23etx9pr -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/23hyf8gf,reachable,topology-candidate,short:tinyurl.com/23hyf8gf -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/23ozec4x,reachable,topology-candidate,short:tinyurl.com/23ozec4x -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/243he2ud,reachable,topology-candidate,short:tinyurl.com/243he2ud -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/243p7cvp,reachable,topology-candidate,short:tinyurl.com/243p7cvp -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/2458oc7f,reachable,topology-candidate,short:tinyurl.com/2458oc7f -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/24dvcave,reachable,topology-candidate,short:tinyurl.com/24dvcave -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/264mu9qz,reachable,topology-candidate,short:tinyurl.com/264mu9qz -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/27t3wvhk,reachable,topology-candidate,short:tinyurl.com/27t3wvhk -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/295gmku5,reachable,topology-candidate,short:tinyurl.com/295gmku5 -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/29f3yg8n,reachable,topology-candidate,short:tinyurl.com/29f3yg8n -> short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/29lmq82j,reachable,topology-candidate,short:tinyurl.com/29lmq82j -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/29ou53s8,reachable,topology-candidate,short:tinyurl.com/29ou53s8 -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/29qvy5md,reachable,topology-candidate,short:tinyurl.com/29qvy5md -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/2a92y4sl,reachable,topology-candidate,short:tinyurl.com/2a92y4sl -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/2aapkz5j,reachable,topology-candidate,short:tinyurl.com/2aapkz5j -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/2avr35wv,reachable,topology-candidate,short:tinyurl.com/2avr35wv -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/2bn572m5,reachable,topology-candidate,short:tinyurl.com/2bn572m5 -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/2bt58wnv,reachable,topology-candidate,short:tinyurl.com/2bt58wnv -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/2cqhrrwu,reachable,topology-candidate,short:tinyurl.com/2cqhrrwu -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/2cs8e89s,reachable,topology-candidate,short:tinyurl.com/2cs8e89s -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,tinyurl.com/secmascounty,reachable,topology-candidate,short:tinyurl.com/secmascounty -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,v.gd/MAVmapnames618x,reachable,topology-candidate,short:v.gd/MAVmapnames618x -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,v.gd/MAVMarkdownRaw618x,reachable,topology-candidate,short:v.gd/MAVMarkdownRaw618x -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,vanderbi.lt/allreggetX260622,reachable,topology-candidate,short:vanderbi.lt/allreggetX260622 -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,vanderbi.lt/allregrawX260622,reachable,topology-candidate,short:vanderbi.lt/allregrawX260622 -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,vanderbi.lt/countgf260623c,reachable,topology-candidate,short:vanderbi.lt/countgf260623c -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,vanderbi.lt/countrf260623c,reachable,topology-candidate,short:vanderbi.lt/countrf260623c -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,vanderbi.lt/jqinv11method,reachable,topology-candidate,short:vanderbi.lt/jqinv11method -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,vanderbi.lt/jqinv11raw,reachable,topology-candidate,short:vanderbi.lt/jqinv11raw -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,vanderbi.lt/jqinv11roundn,reachable,topology-candidate,short:vanderbi.lt/jqinv11roundn -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,vanderbi.lt/jqinv11rounds,reachable,topology-candidate,short:vanderbi.lt/jqinv11rounds -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,vanderbi.lt/jqinv11tool,reachable,topology-candidate,short:vanderbi.lt/jqinv11tool -> proxy:jqp -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,vanderbi.lt/maallraw260618,reachable,topology-candidate,short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,vanderbi.lt/OpenAIPovertyCompactTest,reachable,topology-candidate,short:vanderbi.lt/OpenAIPovertyCompactTest -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,vanderbi.lt/ourjsget26abc,reachable,topology-candidate,short:vanderbi.lt/ourjsget26abc -> proxy:allorigins -> end:example.org
end:example.org,example.org,endpoint,vanderbi.lt/ourjsraw2606,reachable,topology-candidate,short:vanderbi.lt/ourjsraw2606 -> proxy:allorigins -> end:example.org
end:example.org/test,example.org/test,endpoint,vanderbi.lt/test,direct,observed,short:vanderbi.lt/test -> end:example.org/test
end:finance.yahoo.co.jp/quote/GDDY/history,finance.yahoo.co.jp/quote/GDDY/history,endpoint,da.gd/AIkxw,reachable,topology-candidate,short:da.gd/AIkxw -> proxy:jqp -> proxy:md.succ.ai -> end:finance.yahoo.co.jp/quote/GDDY/history
end:finance.yahoo.co.jp/quote/GDDY/history,finance.yahoo.co.jp/quote/GDDY/history,endpoint,da.gd/lciIM,reachable,topology-candidate,short:da.gd/lciIM -> proxy:jqp -> proxy:md.succ.ai -> end:finance.yahoo.co.jp/quote/GDDY/history
